shrimp,/ʃrɪmp/,n.,蝦,He ordered a shrimp dish.,他點了一道蝦菜。
shut,/ʃʌt/,v.,關閉,He shut the door.,他關上了門。
silence,/ˈsaɪ.ləns/,n.,寂靜,The room was in silence.,房間裡很寂靜。
silent,/ˈsaɪ.lənt/,adj.,寂靜的,The forest is silent.,森林很寂靜。
silly,/ˈsɪl.i/,adj.,愚蠢的,That was a silly mistake.,那是個愚蠢的錯誤。
silver,/ˈsɪl.vər/,n.,銀,The ring is made of silver.,這個戒指是銀做的。
similar,/ˈsɪm.ə.lər/,adj.,相似的,The two books are similar.,這兩本書很相似。
sincere,/sɪnˈsɪər/,adj.,真誠的,He is a sincere person.,他是一個真誠的人。
single,/ˈsɪŋ.ɡəl/,adj.,單一的,She is a single parent.,她是單親媽媽。
sink,/sɪŋk/,n.,水槽,He washed his hands in the sink.,他在水槽裡洗手。
ski,/skiː/,v.,滑雪,He loves to ski.,他喜歡滑雪。
skill,/skɪl/,n.,技能,He has great cooking skills.,他有很好的烹飪技能。
skillful,/ˈskɪl.fʊl/,adj.,技術嫻熟的,She is a skillful painter.,她是一位技術嫻熟的畫家。
skin,/skɪn/,n.,皮膚,She has smooth skin.,她有光滑的皮膚。
skinny,/ˈskɪn.i/,adj.,瘦的,He is very skinny.,他很瘦。
sleepy,/ˈsliː.pi/,adj.,困的,She feels sleepy.,她感到困。
slender,/ˈslɛn.dər/,adj.,苗條的,She has a slender figure.,她有苗條的身材。
slice,/slaɪs/,n.,片,He cut a slice of cake.,他切了一片蛋糕。
slippers,/ˈslɪp.ərz/,n.,拖鞋,She wore her slippers.,她穿著拖鞋。
snail,/sneɪl/,n.,蝸牛,The snail moved slowly.,蝸牛移動很慢。
sneakers,/ˈsniː.kərz/,n.,運動鞋,He wore his sneakers.,他穿著運動鞋。
sneaky,/ˈsniː.ki/,adj.,狡猾的,He is a sneaky person.,他是一個狡猾的人。
soap,/səʊp/,n.,肥皂,She used soap to wash her hands.,她用肥皂洗手。
social,/ˈsəʊ.ʃəl/,adj.,社會的,The event is social.,這次活動是社交性的。
society,/səˈsaɪ.ə.ti/,n.,社會,He contributes to society.,他對社會有貢獻。
soda,/ˈsəʊ.də/,n.,蘇打水,He drank a glass of soda.,他喝了一杯蘇打水。
soft drink,/sɒft drɪŋk/,n.,軟飲料,She prefers soft drinks.,她喜歡軟飲料。
softball,/ˈsɒft.bɔːl/,n.,壘球,He plays softball.,他打壘球。
solve,/sɒlv/,v.,解決,He solved the puzzle.,他解開了拼圖。
soul,/səʊl/,n.,靈魂,She has a kind soul.,她有一顆善良的靈魂。
sour,/ˈsaʊər/,adj.,酸的,The lemon is sour.,檸檬是酸的。
soy sauce,/sɔɪ sɔːs/,n.,醬油,He added soy sauce to the dish.,他在菜裡加了醬油。
speaker,/ˈspiː.kər/,n.,揚聲器,The speaker is loud.,揚聲器很吵。
speech,/spiːtʃ/,n.,演講,He gave a speech.,他做了演講。
speed,/spiːd/,n.,速度,The car's speed is fast.,汽車的速度很快。
spirit,/ˈspɪr.ɪt/,n.,精神,She has a strong spirit.,她有堅強的精神。
spot,/spɒt/,n.,斑點,There is a spot on the shirt.,襯衫上有一個斑點。
spread,/sprɛd/,v.,傳播,The news spread quickly.,新聞迅速傳播。
state,/steɪt/,n.,狀態,The project is in a good state.,這個項目處於良好狀態。
stationery,/ˈsteɪ.ʃə.nər.i/,n.,文具,She bought some stationery.,她買了一些文具。
steal,/stiːl/,v.,偷竊,He stole the money.,他偷了錢。
steam,/stiːm/,n.,蒸汽,The kettle produced steam.,水壺產生了蒸汽。
step,/stɛp/,n.,步驟,He took a step forward.,他向前邁了一步。
stingy,/ˈstɪn.dʒi/,adj.,吝嗇的,He is a stingy person.,他是一個吝嗇的人。
stomachache,/ˈstʌm.æk.eɪk/,n.,胃痛,She has a stomachache.,她胃痛。
stone,/stəʊn/,n.,石頭,The path is covered in stones.,小徑上覆蓋著石頭。
storm,/stɔːrm/,n.,風暴,A storm is coming.,風暴要來了。
stormy,/ˈstɔːr.mi/,adj.,風暴的,The weather is stormy.,天氣很風暴。
stove,/stəʊv/,n.,爐子,She cooked on the stove.,她在爐子上做飯。
stream,/striːm/,n.,小溪,The stream is clear.,小溪很清澈。
strike,/straɪk/,v.,罷工,The workers went on strike.,工人罷工了。
style,/staɪl/,n.,風格,She has a unique style.,她有獨特的風格。
subway,/ˈsʌb.weɪ/,n.,地鐵,He took the subway to work.,他乘地鐵上班。
succeed,/səkˈsiːd/,v.,成功,He will succeed in his career.,他會在事業上成功。
success,/səkˈsɛs/,n.,成功,His success is inspiring.,他的成功很激勵人心。
such,/sʌtʃ/,adj.,這樣的,It is such a beautiful day.,這是一個這麼美好的日子。
sudden,/ˈsʌd.ən/,adj.,突然的,The change was sudden.,變化很突然。
suggest,/səˈdʒɛst/,v.,建議,He suggested a new idea.,他建議了一個新想法。
suit,/suːt/,n.,西裝,He wore a black suit.,他穿了一套黑色西裝。
super,/ˈsuː.pər/,adj.,超級的,The movie is super exciting.,這部電影超級刺激。
supper,/ˈsʌp.ər/,n.,晚餐,They had supper together.,他們一起吃晚餐。
support,/səˈpɔːrt/,v.,支持,He supports his family.,他支持他的家人。
survive,/sərˈvaɪv/,v.,生存,He survived the accident.,他在事故中生還。
swallow,/ˈswɒl.əʊ/,v.,吞嚥,He swallowed the pill.,他吞下了藥丸。
swan,/swɒn/,n.,天鵝,The swan is graceful.,天鵝很優雅。
sweep,/swiːp/,v.,掃除,She swept the floor.,她掃地。
swimsuit,/ˈswɪm.suːt/,n.,泳衣,She wore a new swimsuit.,她穿了一件新泳衣。
symbol,/ˈsɪm.bəl/,n.,象徵,The dove is a symbol of peace.,鴿子是和平的象徵。
system,/ˈsɪs.təm/,n.,系統,The computer system is complex.,這個電腦系統很複雜。
table tennis,/ˈteɪ.bəl ˈtɛn.ɪs/,n.,乒乓球,He plays table tennis.,他打乒乓球。
talent,/ˈtæl.ənt/,n.,天賦,She has a talent for music.,她有音樂天賦。
talkative,/ˈtɔː.kə.tɪv/,adj.,健談的,He is a talkative person.,他是一個健談的人。
tangerine,/ˌtæn.dʒəˈriːn/,n.,橙子,She peeled a tangerine.,她剝了一個橙子。
tank,/tæŋk/,n.,坦克,The tank is powerful.,坦克很強大。
teapot,/ˈtiː.pɒt/,n.,茶壺,She poured tea from the teapot.,她從茶壺裡倒茶。
tear,/tɛər/,n.,眼淚,A tear rolled down her cheek.,一滴眼淚從她的臉頰上滑落。
temperature,/ˈtɛm.pər.ə.tʃər/,n.,溫度,The temperature is high.,溫度很高。
tent,/tɛnt/,n.,帳篷,They camped in a tent.,他們在帳篷裡露營。
term,/tɜːrm/,n.,術語,It is a technical term.,這是一個技術術語。
terrific,/təˈrɪf.ɪk/,adj.,偉大的,The view is terrific.,景色很偉大。
textbook,/ˈtɛks.tbʊk/,n.,教科書,She bought a new textbook.,她買了一本新教科書。
Thanksgiving,/ˈθæŋksˌɡɪv.ɪŋ/,n.,感恩節,They celebrate Thanksgiving.,他們慶祝感恩節。
therefore,/ˈðɛər.fɔːr/,adv.,因此,He is sick; therefore, he cannot come.,他生病了；因此，他不能來。
thief,/θiːf/,n.,小偷,The thief stole the jewelry.,小偷偷了珠寶。
through,/θruː/,prep.,通過,She walked through the park.,她穿過公園。
thumb,/θʌm/,n.,拇指,He hurt his thumb.,他傷了拇指。
thunder,/ˈθʌn.dər/,n.,雷聲,The thunder was loud.,雷聲很大。
till,/tɪl/,prep.,直到,She will stay till tomorrow.,她會待到明天。
tiny,/ˈtaɪ.ni/,adj.,微小的,The kitten is tiny.,小貓很小。
tip,/tɪp/,n.,小費,He left a tip for the waiter.,他給服務員小費。
title,/ˈtaɪ.təl/,n.,標題,The book's title is interesting.,這本書的標題很有趣。
tofu,/ˈtəʊ.fuː/,n.,豆腐,She loves eating tofu.,她喜歡吃豆腐。
toilet,/ˈtɔɪ.lət/,n.,廁所,The toilet is clean.,廁所很乾淨。
tongue,/tʌŋ/,n.,舌頭,He stuck out his tongue.,他吐了吐舌頭。
toothache,/ˈtuːθ.eɪk/,n.,牙痛,He has a toothache.,他牙痛。
toothbrush,/ˈtuːθ.brʌʃ/,n.,牙刷,He brushed his teeth.,他刷牙。
topic,/ˈtɒp.ɪk/,n.,話題,The topic is interesting.,這個話題很有趣。
toward,/təˈwɔːrd/,prep.,朝向,She walked toward the door.,她朝門走去。
tower,/ˈtaʊ.ər/,n.,塔,The tower is tall.,這座塔很高。
trace,/treɪs/,n.,痕跡,There is no trace of him.,沒有他的痕跡。
trade,/treɪd/,n.,貿易,They engage in trade.,他們從事貿易。
tradition,/trəˈdɪʃ.ən/,n.,傳統,The tradition is important.,傳統很重要。
traditional,/trəˈdɪʃ.ə.nəl/,adj.,傳統的,It is a traditional festival.,這是一個傳統節日。
trap,/træp/,n.,陷阱,He fell into a trap.,他掉進了陷阱。
travel,/ˈtræv.əl/,v.,旅行,She loves to travel.,她喜歡旅行。
treasure,/ˈtrɛʒ.ər/,n.,寶藏,He found a hidden treasure.,他發現了隱藏的寶藏。
triangle,/ˈtraɪ.æŋ.ɡəl/,n.,三角形,The shape is a triangle.,這個形狀是三角形。
trousers,/ˈtraʊ.zərz/,n.,長褲,He wore black trousers.,他穿了黑色長褲。
trumpet,/ˈtrʌm.pɪt/,n.,小號,He plays the trumpet.,他吹小號。
trust,/trʌst/,n.,信任,She has his trust.,她信任他。
truth,/truːθ/,n.,真相,He told the truth.,他說了真話。
tube,/tjuːb/,n.,管子,The tube is long.,這個管子很長。
tunnel,/ˈtʌn.əl/,n.,隧道,The tunnel is dark.,隧道很黑。
ugly,/ˈʌɡ.li/,adj.,醜陋的,The building is ugly.,這棟建築很醜陋。
underline,/ˌʌn.dərˈlaɪn/,v.,劃線,He underlined the important words.,他劃出了重要的詞。
underpass,/ˈʌn.dər.pæs/,n.,地下通道,The underpass is narrow.,地下通道很狹窄。
underwear,/ˈʌn.dər.weər/,n.,內衣,She bought new underwear.,她買了新內衣。
unique,/juːˈniːk/,adj.,獨特的,The design is unique.,這個設計很獨特。
universe,/ˈjuː.nɪ.vɜːrs/,n.,宇宙,The universe is vast.,宇宙廣闊無垠。
university,/ˌjuː.nɪˈvɜːr.sɪ.ti/,n.,大學,He studies at the university.,他在大學學習。
upon,/əˈpɒn/,prep.,在...之上,She relies upon him.,她依賴他。
upper,/ˈʌp.ər/,adj.,上部的,The upper floor is empty.,上層樓是空的。
upstairs,/ˌʌpˈstɛərz/,adv.,樓上,She went upstairs.,她上樓了。
usual,/ˈjuː.ʒu.əl/,adj.,通常的,It is a usual practice.,這是一個通常的做法。
Valentine,/ˈvæl.ən.taɪn/,n.,情人節,He sent her a Valentine's card.,他送了她一張情人節卡片。
valley,/ˈvæl.i/,n.,山谷,The valley is beautiful.,山谷很美麗。
valuable,/ˈvæl.juː.ə.bəl/,adj.,有價值的,The information is valuable.,這個信息很有價值。
value,/ˈvæl.juː/,n.,價值,The value is high.,價值很高。
vendor,/ˈvɛn.dər/,n.,小販,He is a street vendor.,他是街頭小販。
victory,/ˈvɪk.tər.i/,n.,勝利,They celebrated their victory.,他們慶祝他們的勝利。
village,/ˈvɪl.ɪdʒ/,n.,村莊,The village is peaceful.,村莊很平靜。
vinegar,/ˈvɪn.ɪ.ɡər/,n.,醋,She added vinegar to the salad.,她在沙拉裡加了醋。
visitor,/ˈvɪz.ɪ.tər/,n.,訪客,She welcomed the visitor.,她歡迎訪客。
vocabulary,/vəˈkæb.jə.lər.i/,n.,詞彙,He has a rich vocabulary.,他有豐富的詞彙。
volleyball,/ˈvɒl.i.bɔːl/,n.,排球,He plays volleyball.,他打排球。
vote,/vəʊt/,v.,投票,He voted for the candidate.,他投票給候選人。
waist,/weɪst/,n.,腰部,The belt is around her waist.,腰帶在她的腰間。
Walkman,/ˈwɔːk.mæn/,n.,隨身聽,He listens to music on his Walkman.,他用隨身聽聽音樂。
war,/wɔːr/,n.,戰爭,The war is over.,戰爭結束了。
waste,/weɪst/,n.,廢物,He threw away the waste.,他丟掉了垃圾。
waterfall,/ˈwɔː.tər.fɔːl/,n.,瀑布,The waterfall is beautiful.,瀑布很美麗。
weekday,/ˈwiːk.deɪ/,n.,工作日,It is a busy weekday.,這是一個忙碌的工作日。
weight,/weɪt/,n.,重量,The box is heavy in weight.,這個盒子很重。
wheel,/wiːl/,n.,輪子,The wheel is round.,輪子是圓的。
while,/waɪl/,conj.,當...的時候,She read while he slept.,她閱讀時他睡著了。
whole,/həʊl/,adj.,整個,The whole family is here.,整個家庭都在這裡。
wide,/waɪd/,adj.,寬的,The road is wide.,這條路很寬。
wild,/waɪld/,adj.,野生的,The wild animals are free.,野生動物是自由的。
wing,/wɪŋ/,n.,翅膀,The bird spread its wings.,鳥展開了翅膀。
winner,/ˈwɪn.ər/,n.,贏家,He is the winner.,他是贏家。
wok,/wɒk/,n.,炒鍋,She cooked in a wok.,她用炒鍋做飯。
wolf,/wʊlf/,n.,狼,The wolf howled.,狼嚎叫。
women's room,/ˈwɪm.ɪnz ruːm/,n.,女廁,The women's room is on the left.,女廁在左邊。
wood,/wʊd/,n.,木頭,The table is made of wood.,這張桌子是木頭做的。
woods,/wʊdz/,n.,森林,They walked in the woods.,他們在森林裡走。
worm,/wɜːrm/,n.,蠕蟲,The worm crawled.,蠕蟲爬行。
wound,/wuːnd/,n.,傷口,He has a deep wound.,他有一個深傷口。
wrist,/rɪst/,n.,手腕,She wore a bracelet on her wrist.,她在手腕上戴了一個手鐲。
yell,/jɛl/,v.,大喊,He yelled for help.,他大喊救命。
youth,/juːθ/,n.,青春,He enjoys his youth.,他享受他的青春。
lack,/læk/,v.,缺乏,He lacks confidence.,他缺乏信心。
lady,/ˈleɪ.di/,n.,女士,The lady is elegant.,這位女士很優雅。
lamb,/læm/,n.,羔羊,The lamb is gentle.,羔羊很溫順。
latter,/ˈlæt.ər/,adj.,後者,The latter option is better.,後者選項更好。
law,/lɔː/,n.,法律,He studies law.,他學習法律。
lay,/leɪ/,v.,放置,She lay the book on the table.,她把書放在桌子上。
leaf,/liːf/,n.,葉子,The leaves are turning yellow.,葉子變黃了。
level,/ˈlev.əl/,n.,水平,He reached a new level.,他達到了一個新的水平。
lick,/lɪk/,v.,舔,The cat licked its paw.,貓舔了它的爪子。
lift,/lɪft/,v.,提升,He lifted the heavy box.,他提起了重箱子。
lightning,/ˈlaɪt.nɪŋ/,n.,閃電,Lightning struck the tree.,閃電擊中了樹。
likely,/ˈlaɪk.li/,adj.,可能的,It is likely to rain.,可能會下雨。
limit,/ˈlɪm.ɪt/,n.,限制,There is a speed limit.,有速度限制。
link,/lɪŋk/,n.,連結,The link is broken.,連結斷了。
liquid,/ˈlɪk.wɪd/,n.,液體,Water is a liquid.,水是液體。
liter,/ˈliː.tər/,n.,公升,The bottle holds one liter.,這個瓶子可以裝一公升。
loaf,/ləʊf/,n.,麵包,He bought a loaf of bread.,他買了一條麵包。
local,/ˈləʊ.kəl/,adj.,當地的,The local market is busy.,當地市場很繁忙。
lock,/lɒk/,n.,鎖,He forgot the lock combination.,他忘了鎖的組合。
locker,/ˈlɒk.ər/,n.,置物櫃,She put her books in the locker.,她把書放在置物櫃裡。
loser,/ˈluː.zər/,n.,失敗者,He is a sore loser.,他是個輸不起的人。
ma'am,/mæm/,n.,女士,Yes, ma'am.,是的，女士。
magazine,/ˌmæɡ.əˈziːn/,n.,雜誌,She reads a fashion magazine.,她閱讀時尚雜誌。
magician,/məˈdʒɪʃ.ən/,n.,魔術師,The magician performed tricks.,魔術師表演了魔術。
main,/meɪn/,adj.,主要的,The main reason is clear.,主要原因很明顯。
major,/ˈmeɪ.dʒər/,adj.,主要的,He has a major role.,他有一個主要角色。
male,/meɪl/,n.,男性,The male lion is strong.,雄獅很強壯。
mall,/mɔːl/,n.,購物中心,She went to the mall.,她去了購物中心。
manager,/ˈmæn.ɪ.dʒər/,n.,經理,He is the store manager.,他是商店經理。
mango,/ˈmæŋ.ɡəʊ/,n.,芒果,She loves eating mango.,她喜歡吃芒果。
manner,/ˈmæn.ər/,n.,方式,He spoke in a polite manner.,他以禮貌的方式說話。
marry,/ˈmæ.ri/,v.,結婚,They plan to marry next year.,他們計劃明年結婚。
marvelous,/ˈmɑːr.və.ləs/,adj.,奇妙的,The view is marvelous.,景色很奇妙。
mass,/mæs/,n.,質量,The mass of the object is heavy.,這個物體的質量很重。
master,/ˈmɑː.stər/,n.,主人,He is the master of the house.,他是這個家的主人。
match,/mætʃ/,n.,比賽,The football match was exciting.,足球比賽很精彩。
maximum,/ˈmæk.sɪ.məm/,adj.,最大的,The maximum speed is 100 km/h.,最高速度是每小時100公里。
measure,/ˈmɛʒ.ər/,v.,測量,He measured the room's size.,他測量了房間的大小。
mechanic,/mɪˈkæn.ɪk/,n.,技工,He is a skilled mechanic.,他是一位技術嫻熟的技工。
member,/ˈmɛm.bər/,n.,成員,She is a club member.,她是俱樂部成員。
memory,/ˈmɛm.ə.ri/,n.,記憶,He has a good memory.,他有很好的記憶。
men's room,/mɛnz ruːm/,n.,男廁,The men's room is on the left.,男廁在左邊。
message,/ˈmɛs.ɪdʒ/,n.,信息,He left a message.,他留了一條信息。
metal,/ˈmɛt.əl/,n.,金屬,The door is made of metal.,這扇門是金屬做的。
meter,/ˈmiː.tər/,n.,米,The room is ten meters long.,這個房間有十米長。
method,/ˈmɛθ.əd/,n.,方法,He uses a new method.,他使用一種新方法。
microwave,/ˈmaɪk.roʊ.weɪv/,n.,微波爐,She heated the food in the microwave.,她在微波爐裡加熱食物。
middle,/ˈmɪd.əl/,n.,中間,He sat in the middle.,他坐在中間。
midnight,/ˈmɪd.naɪt/,n.,午夜,They met at midnight.,他們在午夜見面。
minor,/ˈmaɪ.nər/,adj.,次要的,It is a minor issue.,這是一個次要問題。
minus,/ˈmaɪ.nəs/,prep.,減去,Five minus two equals three.,五減二等於三。
mirror,/ˈmɪr.ər/,n.,鏡子,She looked in the mirror.,她照了鏡子。
mix,/mɪks/,v.,混合,He mixed the ingredients.,他混合了配料。
model,/ˈmɒd.əl/,n.,模特,She is a famous model.,她是一位著名的模特。
monster,/ˈmɒn.stər/,n.,怪物,The monster scared the kids.,怪物嚇到了孩子們。
mosquito,/məˈskiː.təʊ/,n.,蚊子,The mosquito bit him.,蚊子咬了他。
motion,/ˈmoʊ.ʃən/,n.,運動,The car is in motion.,汽車在運動。
movement,/ˈmuːv.mənt/,n.,運動,The movement is slow.,運動很慢。
musician,/mjuːˈzɪʃ.ən/,n.,音樂家,He is a talented musician.,他是一位有才華的音樂家。
napkin,/ˈnæp.kɪn/,n.,餐巾,She used a napkin to wipe her mouth.,她用餐巾擦嘴。
narrow,/ˈnæ.roʊ/,adj.,狹窄的,The path is narrow.,這條路很狹窄。
nation,/ˈneɪ.ʃən/,n.,國家,He loves his nation.,他愛他的國家。
natural,/ˈnætʃ.ər.əl/,adj.,自然的,The park is a natural wonder.,這個公園是自然奇觀。
naughty,/ˈnɔː.ti/,adj.,淘氣的,The child is naughty.,這個孩子很淘氣。
necessary,/ˈnɛs.ə.sɛr.i/,adj.,必要的,It is necessary to study.,學習是必要的。
necklace,/ˈnɛk.ləs/,n.,項鍊,She wore a beautiful necklace.,她戴了一條漂亮的項鍊。
needle,/ˈniː.dəl/,n.,針,She used a needle to sew.,她用針縫。
negative,/ˈnɛɡ.ə.tɪv/,adj.,否定的,The result is negative.,結果是否定的。
neither,/ˈnaɪ.ðər/,conj.,也不,Neither option is good.,兩個選項都不好。
nephew,/ˈnɛf.juː/,n.,姪子,He is my nephew.,他是我的姪子。
nervous,/ˈnɜːr.vəs/,adj.,緊張的,He is nervous about the test.,他對考試感到緊張。
nest,/nɛst/,n.,巢,The birds built a nest.,鳥兒建了一個巢。
net,/nɛt/,n.,網,He caught a fish with a net.,他用網捕魚。
nice-looking,/naɪsˈlʊkɪŋ/,adj.,好看的,She is a nice-looking girl.,她是一個好看的女孩。
niece,/niːs/,n.,姪女,She is my niece.,她是我的姪女。
noisy,/ˈnɔɪ.zi/,adj.,吵鬧的,The party was noisy.,派對很吵鬧。
none,/nʌn/,pron.,沒有,None of them came.,他們沒有一個來。
nor,/nɔːr/,conj.,也不,He is not tall nor strong.,他既不高也不壯。
novel,/ˈnɒv.əl/,n.,小說,She is reading a novel.,她在讀小說。
nut,/nʌt/,n.,堅果,He ate a handful of nuts.,他吃了一把堅果。
obey,/əˈbeɪ/,v.,服從,He obeys the rules.,他遵守規則。
object,/ˈɒb.dʒɛkt/,n.,物體,The object is heavy.,這個物體很重。
ocean,/ˈəʊ.ʃən/,n.,海洋,The ocean is vast.,海洋廣闊無垠。
offer,/ˈɒf.ər/,v.,提供,He offered his help.,他提供幫助。
omit,/əʊˈmɪt/,v.,省略,He omitted the details.,他省略了細節。
oneself,/wʌnˈsɛlf/,pron.,自己,He did it by himself.,他自己做的。
onion,/ˈʌn.jən/,n.,洋蔥,She chopped the onion.,她切了洋蔥。
operation,/ˌɒp.əˈreɪ.ʃən/,n.,手術,The operation was successful.,手術成功了。
opinion,/əˈpɪn.jən/,n.,意見,He expressed his opinion.,他表達了他的意見。
ordinary,/ˈɔːr.dɪ.nɛr.i/,adj.,普通的,It is an ordinary day.,這是一個普通的日子。
oven,/ˈʌv.ən/,n.,烤箱,She baked a cake in the oven.,她在烤箱裡烤蛋糕。
overpass,/ˈəʊ.vər.pæs/,n.,天橋,The overpass is crowded.,天橋很擁擠。
overseas,/ˌəʊ.vərˈsiːz/,adv.,海外,He lives overseas.,他住在海外。
overweight,/ˌəʊ.vərˈweɪt/,adj.,超重的,He is overweight.,他超重了。
owner,/ˈəʊ.nər/,n.,擁有者,He is the car owner.,他是汽車的擁有者。
pain,/peɪn/,n.,痛苦,He felt pain in his leg.,他感到腿痛。
painful,/ˈpeɪn.fʊl/,adj.,痛苦的,The injury is painful.,這個傷口很痛。
painter,/ˈpeɪn.tər/,n.,畫家,He is a famous painter.,他是一位著名的畫家。
pajamas,/pəˈdʒɑː.məz/,n.,睡衣,She wore her pajamas to bed.,她穿著睡衣上床。
pale,/peɪl/,adj.,蒼白的,Her face is pale.,她的臉色蒼白。
pan,/pæn/,n.,平底鍋,He cooked eggs in a pan.,他在平底鍋裡煎蛋。
panda,/ˈpæn.də/,n.,熊貓,The panda is cute.,熊貓很可愛。
pardon,/ˈpɑːr.dən/,v.,原諒,He asked for pardon.,他請求原諒。
parking lot,/ˈpɑːr.kɪŋ lɒt/,n.,停車場,The parking lot is full.,停車場滿了。
parrot,/ˈpær.ət/,n.,鸚鵡,The parrot can talk.,鸚鵡會說話。
partner,/ˈpɑːr.tnər/,n.,夥伴,He is my business partner.,他是我的商業夥伴。
passenger,/ˈpæs.ɪn.dʒər/,n.,乘客,The passenger boarded the train.,乘客上了火車。
path,/pæθ/,n.,小徑,He walked along the path.,他沿著小徑走。
patient,/ˈpeɪ.ʃənt/,n.,病人,The patient is recovering.,病人正在康復。
pattern,/ˈpæt.ərn/,n.,圖案,The shirt has a nice pattern.,這件襯衫有一個漂亮的圖案。
pause,/pɔːz/,v.,暫停,He paused to think.,他停下來思考。
peace,/piːs/,n.,和平,The world needs peace.,世界需要和平。
peaceful,/ˈpiːs.fʊl/,adj.,和平的,The village is peaceful.,這個村莊很和平。
pepper,/ˈpɛp.ər/,n.,胡椒,She added pepper to the soup.,她在湯裡加了胡椒。
perfect,/ˈpɜːr.fɪkt/,adj.,完美的,The day is perfect.,這一天很完美。
period,/ˈpɪər.i.əd/,n.,時期,That was a difficult period.,那是一個困難的時期。
personal,/ˈpɜːr.sə.nəl/,adj.,個人的,It is a personal matter.,這是一個個人問題。
physics,/ˈfɪz.ɪks/,n.,物理學,He studies physics.,他學習物理學。
pigeon,/ˈpɪdʒ.ɪn/,n.,鴿子,The pigeon flew away.,鴿子飛走了。
pile,/paɪl/,n.,堆,The books are in a pile.,書堆在一起。
pillow,/ˈpɪl.əʊ/,n.,枕頭,She rested her head on the pillow.,她把頭靠在枕頭上。
pineapple,/ˈpaɪn.æp.əl/,n.,鳳梨,He ate a slice of pineapple.,他吃了一片鳳梨。
plain,/pleɪn/,adj.,簡單的,The design is plain.,這個設計很簡單。
platform,/ˈplæt.fɔːrm/,n.,平台,He stood on the platform.,他站在平台上。
pleasant,/ˈplɛz.ənt/,adj.,愉快的,The weather is pleasant.,天氣很愉快。
pleased,/pliːzd/,adj.,高興的,She is pleased with the result.,她對結果很滿意。
plus,/plʌs/,prep.,加上,Five plus three equals eight.,五加三等於八。
poem,/ˈpəʊ.ɪm/,n.,詩,She wrote a beautiful poem.,她寫了一首美麗的詩。
poison,/ˈpɔɪ.zən/,n.,毒藥,The snake's bite is poisonous.,蛇的咬傷有毒。
pollute,/pəˈluːt/,v.,污染,The factory pollutes the river.,工廠污染了河流。
pollution,/pəˈluː.ʃən/,n.,污染,Air pollution is a problem.,空氣污染是一個問題。
pop music,/pɒp ˈmjuː.zɪk/,n.,流行音樂,She listens to pop music.,她聽流行音樂。
population,/ˌpɒp.jəˈleɪ.ʃən/,n.,人口,The city's population is large.,這個城市的人口很多。
position,/pəˈzɪʃ.ən/,n.,位置,He is in a good position.,他處於一個好位置。
positive,/ˈpɒz.ə.tɪv/,adj.,積極的,He has a positive attitude.,他有積極的態度。
potato,/pəˈteɪ.təʊ/,n.,馬鈴薯,She peeled the potato.,她剝了馬鈴薯。
powder,/ˈpaʊ.dər/,n.,粉末,She added powder to the cake.,她在蛋糕裡加了粉末。
praise,/preɪz/,v.,讚美,He praised her work.,他讚美她的工作。
precious,/ˈprɛʃ.əs/,adj.,珍貴的,The diamond is precious.,鑽石很珍貴。
president,/ˈprɛz.ɪ.dənt/,n.,總統,He is the company president.,他是公司總裁。
pressure,/ˈprɛʃ.ər/,n.,壓力,He feels a lot of pressure.,他感到很大的壓力。
priest,/priːst/,n.,牧師,The priest gave a sermon.,牧師講了一篇講道。
primary,/ˈpraɪ.mɛr.i/,adj.,主要的,Education is a primary concern.,教育是主要關注點。
principal,/ˈprɪn.sɪ.pəl/,n.,校長,The principal addressed the students.,校長向學生講話。
principle,/ˈprɪn.sɪ.pəl/,n.,原則,He follows the principle of honesty.,他遵循誠實的原則。
print,/prɪnt/,v.,打印,He printed the document.,他打印了文件。
printer,/ˈprɪn.tər/,n.,打印機,The printer is out of ink.,打印機沒墨水了。
private,/ˈpraɪ.vət/,adj.,私人的,It is a private matter.,這是一個私人問題。
produce,/prəˈdjuːs/,v.,生產,The factory produces cars.,工廠生產汽車。
production,/prəˈdʌk.ʃən/,n.,生產,The production is efficient.,生產是高效的。
professor,/prəˈfɛs.ər/,n.,教授,He is a university professor.,他是大學教授。
progress,/ˈprəʊ.ɡrɛs/,n.,進步,He made progress in his studies.,他在學業上取得了進步。
project,/ˈprɒdʒ.ɛkt/,n.,項目,The project is challenging.,這個項目很有挑戰性。
promise,/ˈprɒm.ɪs/,v.,承諾,He promised to help.,他承諾幫忙。
pronounce,/prəˈnaʊns/,v.,發音,He can pronounce the word correctly.,他能正確發音這個詞。
protect,/prəˈtɛkt/,v.,保護,He protects his family.,他保護他的家人。
provide,/prəˈvaɪd/,v.,提供,She provides excellent service.,她提供優質服務。
pump,/pʌmp/,n.,泵,He used a pump to fill the tire.,他用泵給輪胎充氣。
punish,/ˈpʌn.ɪʃ/,v.,懲罰,He was punished for his mistake.,他因錯誤受到懲罰。
purpose,/ˈpɜːr.pəs/,n.,目的,The purpose is clear.,目的很明確。
purse,/pɜːrs/,n.,錢包,She lost her purse.,她丟了錢包。
puzzle,/ˈpʌz.əl/,n.,拼圖,He enjoys solving puzzles.,他喜歡解拼圖。
quit,/kwɪt/,v.,退出,He decided to quit his job.,他決定辭職。
railroad,/ˈreɪl.rəʊd/,n.,鐵路,The railroad is long.,鐵路很長。
